,open,close,high,low,total_turnover,volume
2015-03-20,3852.492,3892.574,3916.863,3832.416,544468374302.0,40181755200.0
2015-03-23,3923.083,3972.061,3972.296,3922.21,519760220709.0,39111992200.0
2015-03-24,3980.066,3973.046,3989.858,3883.782,591066800604.0,46858131200.0
2015-03-25,3961.578,3940.412,3980.716,3913.988,501733891680.0,37996885100.0
2015-03-26,3921.745,3949.999,3991.997,3892.878,468538490771.0,34675631500.0
2015-03-27,3957.542,3971.697,3993.032,3932.87,393132347578.0,29875606400.0
2015-03-30,3999.024,4088.178,4101.651,3999.024,546211078887.0,42829702000.0
2015-03-31,4138.885,4051.204,4166.018,4037.771,598121732643.0,43606563500.0
2015-04-01,4057.501,4123.895,4139.499,4046.939,466596904663.0,32951285300.0
2015-04-02,4149.946,4124.776,4156.842,4068.649,476617837707.0,33907048700.0
2015-04-03,4104.672,4170.538,4170.558,4092.383,466965600575.0,32130376600.0
2015-04-07,4213.894,4260.044,4260.471,4197.019,564646323685.0,41536265400.0
2015-04-08,4277.45,4295.803,4304.78,4204.826,658308062760.0,45867671500.0
2015-04-09,4316.958,4262.138,4332.166,4212.611,650419151486.0,43969990200.0
2015-04-10,4249.383,4344.416,4351.687,4231.196,509354291196.0,34819017000.0
2015-04-13,4394.047,4421.073,4432.024,4361.589,598518139930.0,43415303600.0
2015-04-14,4432.126,4438.184,4474.353,4385.908,602127441917.0,43443212600.0
2015-04-15,4439.314,4380.513,4475.997,4379.609,596822875636.0,47215413100.0
2015-04-16,4355.491,4513.546,4513.765,4335.63,564722844124.0,42260374800.0
2015-04-17,4578.679,4596.136,4630.27,4553.904,733953610122.0,55280266300.0
2015-04-20,4615.034,4521.919,4671.168,4492.6,939264904128.0,68643907500.0
2015-04-21,4520.461,4619.164,4620.058,4504.558,685365027867.0,49031499100.0
2015-04-22,4637.055,4739.814,4740.933,4632.589,769924803864.0,51621379200.0
2015-04-23,4764.481,4740.892,4782.044,4693.967,752258236225.0,49743095400.0
2015-04-24,4682.626,4702.641,4730.43,4618.318,721273097490.0,48015293600.0
2015-04-27,4753.871,4807.592,4810.485,4735.31,765910402328.0,51307654800.0
2015-04-28,4811.319,4741.861,4839.078,4703.567,860349875255.0,60863854500.0
2015-04-29,4722.903,4774.326,4797.927,4695.793,601676350605.0,39505698000.0
2015-04-30,4788.412,4749.886,4818.725,4749.485,612511415165.0,39972744400.0
2015-05-04,4757.637,4787.741,4795.915,4699.398,565453373624.0,37784385300.0
2015-05-05,4785.192,4596.837,4785.192,4572.983,660020218474.0,46041962600.0
2015-05-06,4626.231,4553.327,4700.909,4511.761,586033987365.0,37607370200.0
2015-05-07,4520.818,4470.089,4546.338,4467.459,427189953161.0,29775920300.0
2015-05-08,4515.554,4558.404,4559.058,4445.592,452090694881.0,30240796700.0
2015-05-11,4582.091,4690.532,4690.954,4535.149,583260408778.0,37383842000.0
2015-05-12,4692.122,4747.421,4748.004,4660.016,607123299939.0,37705389100.0
2015-05-13,4746.713,4718.436,4758.002,4678.845,590479847838.0,37073042400.0
2015-05-14,4717.955,4700.778,4735.284,4670.168,513219655550.0,33772515200.0
2015-05-15,4690.755,4617.47,4690.755,4592.05,506695010176.0,32843116600.0
2015-05-18,4582.058,4575.236,4623.383,4565.061,434083129375.0,26918048900.0
2015-05-19,4577.637,4731.222,4740.005,4577.637,524232160128.0,31478595200.0
2015-05-20,4751.572,4754.919,4843.1,4745.21,589956272979.0,36318074800.0
2015-05-21,4768.689,4840.976,4841.615,4746.029,505346105539.0,30505453700.0
2015-05-22,4895.925,4951.335,4951.991,4870.598,719129953200.0,45584671800.0
2015-05-25,4949.11,5099.495,5099.839,4949.11,757085825931.0,46573659000.0
2015-05-26,5140.798,5198.918,5199.295,5063.146,802295843467.0,48794935900.0
2015-05-27,5216.17,5181.434,5226.844,5126.861,777826309129.0,47079873000.0
2015-05-28,5174.101,4834.007,5213.183,4831.329,873207363731.0,57182904700.0
2015-05-29,4839.53,4840.829,4924.303,4665.521,636008152610.0,42787885900.0
2015-06-01,4862.756,5076.179,5079.319,4835.774,637843681462.0,41750374100.0
2015-06-02,5091.272,5161.87,5162.556,5047.081,658452859697.0,41297319600.0
2015-06-03,5176.597,5143.59,5186.967,5059.495,672056532157.0,41425827000.0
2015-06-04,5156.012,5181.416,5194.233,4863.465,735170669363.0,48276726800.0
2015-06-05,5254.905,5230.552,5288.34,5104.178,855224403052.0,54596119600.0
2015-06-08,5259.408,5353.751,5370.609,5202.595,949498013951.0,63731323700.0
2015-06-09,5379.47,5317.461,5380.426,5251.208,871431819564.0,57042726300.0
2015-06-10,5254.304,5309.112,5374.83,5209.68,711509256785.0,44216567600.0
2015-06-11,5305.141,5306.59,5329.295,5248.163,660584867997.0,39233875500.0
2015-06-12,5329.278,5335.115,5351.648,5283.086,694213173337.0,43013138600.0
2015-06-15,5354.014,5221.167,5362.452,5207.308,766237730233.0,47574570300.0
2015-06-16,5165.025,5064.821,5204.303,5015.265,651522532247.0,41167563800.0
2015-06-17,5072.306,5138.831,5158.367,4949.293,589868366440.0,39712418700.0
2015-06-18,5107.695,4930.549,5121.218,4926.429,555646755662.0,36439581400.0
2015-06-19,4847.057,4637.052,4910.45,4634.691,519609575034.0,35810474400.0
2015-06-23,4641.425,4786.091,4786.955,4455.33,536984113004.0,36508794400.0
2015-06-24,4811.595,4880.126,4883.732,4744.306,615374085939.0,43463872300.0
2015-06-25,4906.242,4706.516,4919.263,4667.224,640246401379.0,44613598200.0
2015-06-26,4573.872,4336.195,4650.186,4278.675,612959478689.0,44663979000.0
2015-06-29,4446.842,4191.549,4451.166,4000.926,704014548847.0,52566248200.0
2015-06-30,4161.067,4472.998,4475.767,4016.013,716045824698.0,52704528000.0
2015-07-01,4408.984,4253.021,4526.127,4235.696,623330596858.0,43172141100.0
2015-07-02,4287.734,4107.996,4312.19,4000.061,593506685518.0,45706219400.0
2015-07-03,4017.202,3885.917,4164.629,3785.902,538216869728.0,42930085000.0
2015-07-06,4218.266,3998.537,4218.266,3832.468,779558044352.0,64809453000.0
2015-07-07,3877.854,3928.003,3960.636,3743.624,795962644454.0,67938500700.0
2015-07-08,3651.06,3663.038,3762.622,3612.254,640122398881.0,58146709700.0
2015-07-09,3621.68,3897.626,3930.264,3537.826,564744043358.0,50387061000.0
2015-07-10,3916.272,4106.556,4179.111,3887.551,629079512954.0,50070180200.0
2015-07-13,4132.231,4211.812,4278.161,4072.43,659251724205.0,50209218600.0
2015-07-14,4178.63,4112.149,4258.513,4062.5,597521262486.0,45442200900.0
2015-07-15,4068.88,3966.759,4114.243,3899.508,514064532339.0,42195636700.0
2015-07-16,3949.639,3997.356,4067.022,3856.321,410050894560.0,33053134500.0
2015-07-17,4023.757,4151.496,4190.186,4000.231,435597103716.0,33110713100.0
2015-07-20,4157.06,4160.612,4221.693,4106.389,483493894661.0,35267347200.0
2015-07-21,4109.761,4166.006,4201.482,4081.704,431695843789.0,31837494500.0
2015-07-22,4148.56,4157.16,4187.431,4094.712,441832505196.0,31894599700.0
2015-07-23,4158.932,4250.805,4262.062,4148.824,483972220006.0,35447175900.0
2015-07-24,4255.198,4176.279,4299.65,4154.617,535901647230.0,39204537300.0
2015-07-27,4097.796,3818.731,4156.313,3817.169,477952010794.0,36505451100.0
2015-07-28,3690.974,3811.093,3883.446,3627.421,482654543336.0,38352721600.0
2015-07-29,3839.959,3930.379,3934.003,3769.189,372287868068.0,27697284500.0
2015-07-30,3915.78,3815.412,3968.534,3802.882,376351170573.0,27154866500.0
2015-07-31,3777.155,3816.699,3863.624,3757.989,299312543754.0,22237676700.0
2015-08-03,3766.072,3829.235,3829.235,3742.578,309631297700.0,24580503000.0
2015-08-04,3827.373,3948.155,3948.449,3801.028,288756503266.0,22023655600.0
2015-08-05,3937.623,3866.9,3962.277,3858.66,272693513971.0,20048426900.0
2015-08-06,3802.928,3831.852,3888.693,3793.237,195532363765.0,14727869400.0
2015-08-07,3866.43,3906.945,3926.649,3857.908,246546119056.0,18334915300.0
2015-08-10,3947.472,4084.365,4101.731,3932.842,401702020648.0,30678054000.0
2015-08-11,4083.589,4066.669,4110.133,4042.004,416996541243.0,32203419100.0
2015-08-12,4025.674,4016.126,4078.03,4015.355,339799364935.0,25514619600.0
2015-08-13,4010.013,4075.463,4075.7,3967.821,319887602964.0,24283697900.0
2015-08-14,4097.918,4073.54,4113.159,4056.727,340076813259.0,25339299600.0
2015-08-17,4058.113,4077.872,4081.772,4009.99,336830563044.0,25693963800.0
2015-08-18,4084.311,3825.412,4103.054,3816.554,424924184411.0,31988107000.0
2015-08-19,3748.266,3886.136,3898.74,3668.192,340923470856.0,26904983900.0
2015-08-20,3848.403,3761.454,3880.824,3761.454,270576698834.0,21216796500.0
2015-08-21,3714.289,3589.536,3757.779,3578.175,267498426435.0,21798640300.0
2015-08-24,3454.598,3275.534,3468.149,3266.55,273124228208.0,25543665200.0
2015-08-25,3070.007,3042.927,3200.108,3019.556,281160333742.0,27608130600.0
2015-08-26,3062.566,3025.692,3192.932,2952.008,312188248685.0,30827062300.0
2015-08-27,3092.812,3205.638,3206.724,3028.398,278769983405.0,26729493000.0
2015-08-28,3246.236,3342.286,3353.244,3223.622,318763482694.0,29949842600.0
2015-08-31,3307.396,3366.536,3368.279,3205.537,306610891136.0,28025040300.0
2015-09-01,3296.529,3362.083,3370.504,3190.578,351387828324.0,35245852800.0
2015-09-02,3220.851,3365.832,3387.02,3213.637,348986389305.0,34778941200.0
2015-09-07,3347.293,3250.485,3422.225,3240.243,221756790269.0,20422443100.0
2015-09-08,3221.789,3334.023,3340.219,3170.807,168294750030.0,15459963100.0
2015-09-09,3344.824,3399.305,3426.651,3330.29,258815794996.0,22046742100.0
2015-09-10,3349.281,3357.561,3398.316,3337.311,168108269695.0,14488297100.0
2015-09-11,3349.877,3347.188,3383.134,3315.478,130262410873.0,10854750800.0
2015-09-14,3367.642,3281.132,3373.921,3187.566,226168550065.0,20545725100.0
2015-09-15,3208.744,3152.232,3240.079,3131.98,145989213753.0,14355564100.0
2015-09-16,3149.158,3309.248,3345.918,3131.37,168269840344.0,15970999400.0
2015-09-17,3287.657,3236.999,3354.905,3236.999,190270181393.0,16940188100.0
2015-09-18,3254.443,3251.273,3280.877,3227.834,121752531747.0,10690348100.0
2015-09-21,3222.603,3308.247,3312.55,3211.934,145323018237.0,12278866800.0
2015-09-22,3312.366,3339.03,3371.414,3303.184,172492862561.0,14622198500.0
2015-09-23,3290.071,3263.028,3315.935,3253.333,136885975737.0,12317143900.0
2015-09-24,3278.896,3284.999,3300.857,3255.902,120820642496.0,10201123800.0
2015-09-25,3272.665,3231.951,3290.858,3201.914,137602168790.0,12141927800.0
2015-09-28,3226.607,3242.752,3246.554,3186.507,88007466971.0,7421946800.0
2015-09-29,3197.221,3178.854,3208.417,3159.042,96691510035.0,8715063300.0
2015-09-30,3195.901,3202.948,3223.908,3186.767,95881598729.0,7855934900.0
2015-10-08,3324.981,3296.482,3337.331,3294.605,164120601354.0,13208176800.0
2015-10-09,3302.36,3340.116,3352.379,3293.965,144731343186.0,12435250000.0
2015-10-12,3351.139,3447.693,3486.631,3347.251,263706468495.0,22140046800.0
2015-10-13,3422.477,3445.043,3452.045,3413.967,174978937957.0,14543378600.0
2015-10-14,3431.135,3406.112,3458.702,3403.231,174599255680.0,15217393800.0
2015-10-15,3403.389,3486.815,3486.815,3402.316,201881880361.0,17115829900.0
2015-10-16,3508.518,3534.065,3537.539,3487.104,252211491386.0,20896470900.0
2015-10-19,3548.953,3534.182,3572.995,3502.505,254890985147.0,20760674400.0
2015-10-20,3527.875,3577.703,3577.798,3510.437,226525577194.0,17902510800.0
2015-10-21,3580.838,3473.254,3601.243,3417.412,326886985805.0,28207605000.0
2015-10-22,3453.201,3524.534,3530.766,3442.307,223583606540.0,18430558000.0
2015-10-23,3536.843,3571.241,3581.836,3515.822,247059685203.0,19829447800.0
2015-10-26,3614.702,3589.261,3620.756,3561.192,270489759134.0,20424886300.0
2015-10-27,3569.449,3592.879,3601.053,3486.102,239042538536.0,19205614000.0
2015-10-28,3575.805,3524.92,3598.172,3517.21,213303023833.0,17097709800.0
2015-10-29,3539.978,3533.307,3561.814,3507.966,161051885808.0,12701044600.0
2015-10-30,3530.223,3534.079,3574.473,3497.568,183317149529.0,13914191400.0
2015-11-02,3489.225,3475.962,3543.45,3474.712,167455101934.0,13000256800.0
2015-11-03,3484.722,3465.493,3501.704,3452.62,132231502584.0,10140187600.0
2015-11-04,3477.159,3628.538,3628.538,3477.159,266955889953.0,20542386500.0
2015-11-05,3630.782,3705.97,3781.409,3627.301,495138171518.0,39804656800.0
2015-11-06,3698.342,3793.374,3801.705,3694.657,389779446699.0,29875307600.0
2015-11-09,3796.379,3840.355,3891.773,3796.379,463161707601.0,35680482300.0
2015-11-10,3806.669,3833.238,3876.49,3798.821,380910629424.0,28651960300.0
2015-11-11,3828.448,3833.646,3843.112,3781.41,307008336072.0,23223429600.0
2015-11-12,3841.738,3795.324,3843.9,3771.274,302446791881.0,21753764700.0
2015-11-13,3756.204,3746.242,3793.713,3727.585,281961129453.0,20348989100.0
2015-11-16,3682.735,3764.126,3764.409,3680.073,227483711616.0,16169090100.0
2015-11-17,3790.426,3758.387,3852.774,3750.157,365138598381.0,24853307100.0
2015-11-18,3760.456,3715.58,3771.847,3706.31,254137953313.0,18568949500.0
2015-11-19,3725.622,3774.969,3775.232,3714.675,204557606993.0,15463198900.0
2015-11-20,3778.884,3774.383,3793.545,3757.026,242295089781.0,18695168900.0
2015-11-23,3774.436,3753.335,3802.851,3743.405,234640979610.0,17562681200.0
2015-11-24,3745.761,3753.889,3754.169,3702.737,192495095083.0,14338328300.0
2015-11-25,3747.759,3781.607,3781.857,3735.716,215125047954.0,15194494100.0
2015-11-26,3795.245,3759.429,3805.844,3756.823,239797205559.0,17352546800.0
2015-11-27,3739.096,3556.992,3742.742,3534.39,269758168475.0,20893935800.0
2015-11-30,3554.89,3566.412,3587.97,3455.068,220098287801.0,17320116300.0
2015-12-01,3562.319,3591.696,3617.305,3536.116,176598805608.0,13653655400.0
2015-12-02,3587.758,3721.955,3725.854,3573.403,260938692616.0,21353886500.0
2015-12-03,3709.547,3749.299,3758.446,3693.137,236698987440.0,19776212600.0
2015-12-04,3719.734,3677.592,3726.124,3667.291,196455597757.0,15119952200.0
2015-12-07,3681.582,3687.607,3699.337,3658.578,161220059836.0,11388315000.0
2015-12-08,3668.839,3623.02,3668.839,3619.445,163317229186.0,12578108300.0
2015-12-09,3613.42,3635.938,3655.159,3611.49,154319992100.0,11332542200.0
2015-12-10,3634.366,3623.084,3678.318,3615.991,168622188283.0,12021562500.0
2015-12-11,3605.372,3608.059,3630.744,3578.146,145248640244.0,11032248100.0
2015-12-14,3573.884,3711.322,3712.503,3570.998,203291513291.0,15176911900.0
2015-12-15,3707.73,3694.389,3717.357,3679.23,186795461663.0,12648171000.0
2015-12-16,3703.95,3685.44,3713.09,3677.45,160118243242.0,11134272300.0
2015-12-17,3712.783,3755.888,3768.844,3709.851,242543823434.0,17792407500.0
2015-12-18,3754.96,3767.913,3810.218,3750.925,232281458171.0,17346598000.0
2015-12-21,3762.097,3865.965,3877.82,3759.989,289905289214.0,21743527500.0
2015-12-22,3872.098,3876.733,3880.468,3841.593,243797366698.0,18030366100.0
2015-12-23,3877.872,3866.381,3926.686,3862.965,294710770246.0,20701714700.0
2015-12-24,3858.135,3829.402,3867.679,3787.084,203683543579.0,14718139700.0
2015-12-25,3832.085,3838.201,3848.025,3813.204,163314511431.0,11962401300.0
2015-12-28,3847.532,3727.632,3853.389,3727.632,210026020459.0,15398844000.0
2015-12-29,3723.05,3761.875,3762.052,3710.48,140405054699.0,10188555500.0
2015-12-30,3762.914,3765.175,3765.657,3726.278,155744099319.0,10562995500.0
2015-12-31,3760.904,3731.005,3772.617,3727.325,145043696235.0,10187355600.0
2016-01-04,3725.856,3469.066,3726.245,3468.949,145968206095.0,11537067400.0
2016-01-05,3382.177,3478.78,3518.217,3377.28,196017085879.0,16211698400.0
2016-01-06,3482.406,3539.808,3543.739,3468.467,160947198402.0,14596614400.0
2016-01-07,3481.15,3294.384,3481.15,3284.737,47130795628.0,4410264100.0
2016-01-08,3371.871,3361.563,3418.851,3237.931,203498868289.0,18595945100.0
2016-01-11,3303.125,3192.45,3342.481,3192.45,184464050180.0,17463838700.0
2016-01-12,3214.823,3215.71,3242.253,3174.55,142048909710.0,12822579600.0
2016-01-13,3240.484,3155.879,3257.295,3155.879,130886082444.0,12066649400.0
2016-01-14,3076.645,3221.571,3226.658,3072.039,144771580596.0,13453767100.0
2016-01-15,3200.888,3118.73,3216.798,3101.052,131882737252.0,12460177900.0
2016-01-18,3068.235,3130.729,3165.616,3066.727,109458287764.0,10112838600.0
2016-01-19,3132.705,3223.125,3227.908,3119.216,142907686296.0,12765389300.0
2016-01-20,3204.218,3174.378,3225.95,3154.426,143313337192.0,13065050400.0
2016-01-21,3136.384,3081.345,3202.538,3081.345,121856195433.0,11118973300.0
2016-01-22,3114.895,3113.463,3132.171,3053.958,96885673842.0,8995108700.0
2016-01-25,3129.028,3128.886,3149.332,3105.1,85777891364.0,8154006100.0
2016-01-26,3099.596,2940.509,3106.53,2934.647,127250652518.0,12693392100.0
2016-01-27,2953.183,2930.352,2963.544,2839.29,126997670778.0,13222936600.0
2016-01-28,2909.334,2853.756,2941.887,2841.844,95663874927.0,9922275600.0
2016-01-29,2855.598,2946.09,2965.309,2854.371,109462356680.0,11330425900.0
2016-02-01,2939.04,2901.048,2944.517,2869.561,82931453498.0,8679534200.0
2016-02-02,2901.528,2961.334,2972.426,2901.512,88740230428.0,8860196300.0
2016-02-03,2931.288,2948.639,2954.71,2909.898,74817092259.0,7738900000.0
2016-02-04,2960.334,2984.76,2999.206,2960.207,91550346872.0,9177972400.0
2016-02-05,2982.056,2963.789,2988.36,2962.847,77443222334.0,7685080800.0
2016-02-15,2888.428,2947.028,2961.493,2886.018,71285049141.0,7291943400.0
2016-02-16,2962.187,3037.035,3042.089,2962.187,112300492317.0,11257964300.0
2016-02-17,3034.09,3063.32,3065.785,3027.046,122279340234.0,12829160700.0
2016-02-18,3079.527,3053.699,3093.513,3049.841,122618612161.0,12440146400.0
2016-02-19,3047.942,3051.585,3065.968,3032.634,90849341804.0,8733801200.0
2016-02-22,3083.933,3118.868,3128.207,3071.329,141684080627.0,14094696800.0
2016-02-23,3117.203,3089.363,3119.221,3061.429,117476469063.0,11256739100.0
2016-02-24,3077.606,3109.545,3109.545,3055.251,112918607549.0,11178265000.0
2016-02-25,3104.41,2918.75,3104.436,2905.457,153493008194.0,15782975200.0
2016-02-26,2942.095,2948.031,2964.385,2902.948,102531571946.0,10694972900.0
2016-02-29,2939.58,2877.467,2939.875,2821.215,118440829598.0,12934102000.0
2016-03-01,2881.335,2930.694,2950.436,2863.323,110491037808.0,11604591800.0
2016-03-02,2933.921,3051.333,3054.724,2933.116,164025161471.0,17597234700.0
2016-03-03,3050.389,3058.422,3078.444,3040.246,165509087742.0,17310574400.0
2016-03-04,3047.537,3093.89,3101.656,3032.424,205520475543.0,21917253400.0
2016-03-07,3108.999,3104.84,3130.903,3083.584,127790344488.0,13246203700.0
2016-03-08,3100.149,3107.673,3109.25,3001.829,128758488144.0,13623574200.0
2016-03-09,3045.924,3071.907,3072.916,3020.134,106298652785.0,11146624500.0
2016-03-10,3056.21,3013.146,3074.16,3012.691,78180468559.0,7607219700.0
2016-03-11,2990.214,3018.284,3026.437,2982.172,74367296548.0,7333356400.0
2016-03-14,3039.569,3065.69,3106.8,3034.0,123539094703.0,11710865500.0
2016-03-15,3061.343,3074.78,3077.085,3028.578,101302845698.0,9831194100.0
2016-03-16,3068.866,3090.033,3100.352,3064.521,126128854001.0,12473644800.0
2016-03-17,3096.808,3124.204,3147.841,3077.572,136603715775.0,12166177700.0
2016-03-18,3136.223,3171.963,3197.668,3130.102,210017810346.0,19730256400.0
2016-03-21,3203.293,3249.437,3267.775,3198.361,256836636273.0,23326946400.0
2016-03-22,3231.615,3225.79,3249.677,3218.728,194211982989.0,16102089700.0
2016-03-23,3217.729,3236.092,3242.247,3202.976,155567074583.0,12567928600.0
2016-03-24,3211.496,3181.851,3221.906,3181.813,162436036415.0,13313112200.0
2016-03-25,3176.81,3197.817,3204.442,3174.318,115195604431.0,9739533000.0
2016-03-28,3206.953,3169.728,3229.624,3161.878,123844044128.0,10344193300.0
2016-03-29,3171.314,3135.41,3178.075,3122.761,113844280553.0,9729474700.0
2016-03-30,3161.289,3216.275,3216.676,3161.289,140721774451.0,11780251200.0
2016-03-31,3229.2,3218.088,3241.927,3208.665,147267617416.0,12155207400.0
2016-04-01,3213.674,3221.895,3222.612,3165.856,127050098456.0,11812213900.0
2016-04-05,3211.305,3264.486,3271.93,3205.207,159296543667.0,14604777200.0
2016-04-06,3250.522,3257.528,3267.64,3236.196,137206268587.0,12019630500.0
2016-04-07,3266.288,3209.29,3270.82,3208.644,128273067720.0,11240946700.0
2016-04-08,3189.846,3185.726,3197.774,3163.305,113920716519.0,10100562500.0
2016-04-11,3213.507,3230.096,3251.572,3213.507,142759491340.0,12521270900.0
2016-04-12,3227.367,3218.45,3232.264,3198.903,99086557951.0,9286943700.0
2016-04-13,3237.858,3261.383,3296.523,3237.858,200159601290.0,19561386600.0
2016-04-14,3277.098,3275.832,3286.072,3252.05,117989443450.0,11315732700.0
2016-04-15,3279.857,3272.205,3282.985,3261.73,107963982334.0,9980752900.0
2016-04-18,3252.671,3228.453,3252.671,3221.662,103956150095.0,9709006900.0
2016-04-19,3243.971,3238.303,3250.725,3221.577,90976236261.0,8087144000.0
2016-04-20,3244.142,3181.026,3248.422,3107.369,172324694469.0,16220785800.0
2016-04-21,3160.796,3160.603,3198.557,3150.94,110324379038.0,10475265100.0
2016-04-22,3142.561,3174.901,3175.38,3137.993,82442921903.0,7707849200.0
2016-04-25,3164.738,3162.033,3172.269,3137.113,74734848036.0,6751935100.0
2016-04-26,3159.771,3179.161,3181.095,3150.404,68871554173.0,5902073400.0
2016-04-27,3181.931,3165.916,3188.826,3162.691,70620405995.0,6000414700.0
2016-04-28,3169.333,3160.581,3174.766,3135.643,78876767222.0,6987066000.0
2016-04-29,3153.537,3156.745,3171.289,3149.397,70807704222.0,5802977600.0
2016-05-03,3159.823,3213.54,3218.485,3151.405,115733867591.0,9816483500.0
2016-05-04,3203.465,3209.461,3222.882,3198.292,97797134813.0,9086240800.0
2016-05-05,3204.169,3213.92,3217.282,3196.566,83946496908.0,7473368100.0
2016-05-06,3213.136,3130.354,3216.893,3130.147,119265216104.0,10868024000.0
2016-05-09,3115.43,3065.615,3115.43,3055.005,100409213487.6,9923047700.0
2016-05-10,3055.211,3069.112,3084.724,3055.183,70650764147.2,6884993500.0
2016-05-11,3080.636,3082.808,3102.876,3063.088,87323408341.7,8179425800.0
2016-05-12,3059.383,3090.137,3095.348,3035.022,81418792606.2,7876572600.0
2016-05-13,3081.679,3074.935,3103.095,3064.691,65850995648.7,6262975500.0
2016-05-16,3064.526,3095.308,3095.555,3053.661,64405200020.1,5946185600.0
2016-05-17,3095.522,3086.024,3105.201,3073.459,75389385458.0,6527812500.0
2016-05-18,3071.529,3068.035,3072.612,3039.461,88458847114.8,8271536900.0
2016-05-19,3060.342,3062.5,3086.977,3058.145,68679060392.1,6044416600.0
2016-05-20,3047.777,3078.218,3078.531,3041.516,65124251092.1,5608084200.0
2016-05-23,3078.515,3087.222,3098.478,3076.503,70337514483.5,5969721600.0
2016-05-24,3083.244,3063.555,3083.257,3052.59,61106015446.4,5873438500.0
2016-05-25,3079.748,3059.225,3089.102,3054.869,63316562529.5,5665280300.0
2016-05-26,3056.6,3064.211,3072.524,3027.444,65985183918.9,6039298100.0
2016-05-27,3059.732,3062.499,3073.756,3052.179,59371777079.4,6046875000.0
2016-05-30,3056.313,3066.709,3075.261,3037.664,63496565009.0,6309857900.0
2016-05-31,3068.596,3169.559,3170.926,3068.596,151398175956.6,13886311100.0
2016-06-01,3172.961,3160.547,3181.792,3159.817,131700821152.1,11314848200.0
2016-06-02,3158.025,3167.099,3168.824,3151.065,97093625344.9,8600342700.0
2016-06-03,3172.946,3189.325,3201.749,3162.088,136332027087.2,10149178300.0
2016-06-06,3192.779,3178.788,3197.22,3168.554,101176231366.4,7669375100.0
2016-06-07,3182.437,3177.053,3186.616,3168.179,88711618425.4,6892831400.0
2016-06-08,3171.813,3163.986,3174.971,3148.351,97682790861.1,7629177500.0
2016-06-13,3134.045,3066.341,3145.605,3065.767,114091320003.7,9297594700.0
2016-06-14,3058.443,3075.983,3078.749,3055.655,78622305349.5,6627945700.0
2016-06-15,3043.957,3116.368,3128.673,3042.232,106170177872.4,8739325700.0
2016-06-16,3104.361,3094.674,3112.475,3089.477,93496238870.5,8297470300.0
2016-06-17,3096.09,3110.357,3131.048,3096.09,97953389320.0,8540298500.0
2016-06-20,3114.906,3112.674,3118.725,3089.712,74647802461.7,6358714100.0
2016-06-21,3124.898,3106.317,3155.492,3097.94,107233643631.6,8796534500.0
2016-06-22,3100.449,3133.961,3134.06,3096.991,81348715847.6,6648711300.0
2016-06-23,3129.72,3117.316,3129.72,3102.481,81732552158.8,6775173800.0
2016-06-24,3110.646,3077.155,3130.539,3033.965,118967441701.9,10479220800.0
2016-06-27,3065.128,3120.544,3120.64,3064.966,104066083790.5,8326725900.0
2016-06-28,3107.397,3136.401,3139.43,3099.701,117197791503.9,9202463700.0
2016-06-29,3142.484,3151.389,3158.076,3139.132,117958861188.9,10372366800.0
2016-06-30,3152.833,3153.921,3163.72,3148.198,100627912924.8,7969261700.0
2016-07-01,3156.932,3154.2,3170.258,3148.294,91215027688.3,7174628300.0
2016-07-04,3136.385,3204.696,3210.601,3134.023,149894780037.3,13331052900.0
2016-07-05,3199.157,3207.382,3216.702,3197.995,143899100427.7,13022689500.0
2016-07-06,3197.624,3216.803,3217.515,3183.451,147232471496.0,12489745800.0
2016-07-07,3206.55,3209.954,3220.54,3190.123,140488833675.0,11859520200.0
2016-07-08,3199.754,3192.28,3204.928,3183.959,111063465416.7,8973485500.0
2016-07-11,3199.038,3203.329,3235.962,3197.625,155288151673.0,13852951100.0
2016-07-12,3201.906,3273.182,3273.473,3200.303,190853738897.0,17253421700.0
2016-07-13,3274.02,3282.868,3300.991,3271.775,196592300322.4,17519609000.0
2016-07-14,3277.481,3276.763,3281.95,3259.065,128090420916.6,10752579800.0
2016-07-15,3278.835,3276.277,3285.026,3265.29,125179812929.1,10266502600.0
2016-07-18,3269.707,3262.022,3281.637,3251.765,129785706198.8,11031251800.0
2016-07-19,3260.434,3248.234,3264.73,3226.198,107108911171.8,8888686100.0
2016-07-20,3246.862,3237.605,3254.507,3232.256,91367448993.8,7270125500.0
2016-07-21,3238.336,3252.522,3271.373,3238.303,107464072513.1,8600482500.0
2016-07-22,3251.242,3225.162,3253.769,3220.893,107416887320.1,8602912800.0
2016-07-25,3220.165,3230.885,3243.79,3218.141,92015844035.3,7020318500.0
2016-07-26,3228.234,3269.588,3269.745,3228.007,103745762757.8,8105108900.0
2016-07-27,3270.083,3218.243,3276.511,3157.409,186928366498.2,16018866500.0
2016-07-28,3204.464,3221.136,3235.781,3195.269,137295892753.3,11277996400.0
2016-07-29,3217.192,3203.93,3225.418,3198.683,103787029748.1,8804483700.0
2016-08-01,3196.425,3176.809,3199.975,3156.748,98818634360.9,8700349700.0
2016-08-02,3173.757,3189.052,3189.052,3165.542,70640763841.9,6216763900.0
2016-08-03,3179.684,3193.507,3197.157,3173.535,79754323301.3,7286410200.0
2016-08-04,3190.546,3201.288,3201.553,3170.418,86919591121.0,7350437300.0
2016-08-05,3201.354,3205.11,3224.873,3192.861,94429542390.6,7719636600.0
