index,open,high,low,volume,close,total_turnover
2012-07-16 13:30:00,2412.905,2418.144,2412.905,198034000.0,2414.091,2044067700.0
2012-07-16 13:45:00,2414.18,2415.602,2410.575,238481900.0,2412.361,2449706500.0
2012-07-16 14:00:00,2412.42,2420.805,2409.471,283288900.0,2417.332,3109696100.0
2012-07-16 14:15:00,2417.309,2417.309,2406.316,216490000.0,2407.64,2411089200.0
2012-07-16 14:30:00,2408.493,2408.932,2403.084,303147600.0,2404.025,3155404000.0
2012-07-16 14:45:00,2404.243,2407.005,2403.312,303208000.0,2403.5,3136210000.0
2012-07-16 15:00:00,2404.26,2404.57,2399.61,439479200.0,2399.731,4441701000.0
2012-07-17 09:45:00,2391.897,2401.948,2391.281,378901800.0,2396.303,4512808300.0
2012-07-17 10:00:00,2396.218,2410.038,2395.967,353456700.0,2407.745,4239249500.0
2012-07-17 10:15:00,2407.638,2407.638,2402.22,227461500.0,2404.693,2672577400.0
2012-07-17 10:30:00,2404.488,2405.625,2399.854,156240100.0,2400.224,1812872800.0
2012-07-17 10:45:00,2400.392,2400.989,2396.111,183950500.0,2398.386,2021318500.0
2012-07-17 11:00:00,2397.926,2404.961,2397.926,196371800.0,2403.591,2087413600.0
2012-07-17 11:15:00,2403.389,2419.486,2403.389,286512000.0,2419.486,3105286800.0
2012-07-17 11:30:00,2419.912,2421.929,2414.35,217623400.0,2415.329,2388355600.0
2012-07-17 13:15:00,2415.776,2417.404,2413.362,134946500.0,2413.362,1497347800.0
2012-07-17 13:30:00,2413.822,2413.822,2407.439,144769000.0,2407.439,1735025000.0
2012-07-17 13:45:00,2407.34,2410.052,2404.802,140951200.0,2409.639,1765295000.0
2012-07-17 14:00:00,2409.892,2410.094,2401.244,146919000.0,2402.868,1745152200.0
2012-07-17 14:15:00,2402.778,2407.235,2402.615,132579400.0,2404.571,1502772200.0
2012-07-17 14:30:00,2404.607,2408.365,2402.022,174406300.0,2408.365,2018728200.0
2012-07-17 14:45:00,2408.545,2411.257,2407.038,189155000.0,2411.061,2144784700.0
2012-07-17 15:00:00,2411.362,2414.557,2411.33,278188700.0,2414.201,3036454000.0
2012-07-18 09:45:00,2412.062,2416.039,2405.139,274753800.0,2415.748,2759558100.0
2012-07-18 10:00:00,2416.882,2420.778,2411.855,275049100.0,2412.439,3037178500.0
2012-07-18 10:15:00,2412.169,2413.948,2404.741,220349200.0,2405.879,2388586500.0
2012-07-18 10:30:00,2406.339,2409.008,2398.864,315804900.0,2401.698,3085935800.0
2012-07-18 10:45:00,2402.699,2408.356,2402.156,222349200.0,2406.939,2376166100.0
2012-07-18 11:00:00,2406.739,2406.739,2396.916,270730800.0,2399.329,2811950100.0
2012-07-18 11:15:00,2398.843,2401.696,2398.167,194056000.0,2400.712,2034881800.0
2012-07-18 11:30:00,2400.859,2405.394,2398.494,221729400.0,2405.394,2127167700.0
2012-07-18 13:15:00,2405.305,2405.305,2397.732,135010000.0,2398.578,1451849000.0
2012-07-18 13:30:00,2399.141,2399.141,2385.408,223923600.0,2385.879,2579949300.0
2012-07-18 13:45:00,2386.059,2386.341,2373.957,272590200.0,2375.089,3083160000.0
2012-07-18 14:00:00,2374.441,2385.499,2373.647,230706300.0,2385.499,2820468700.0
2012-07-18 14:15:00,2385.621,2386.146,2383.058,173512500.0,2384.269,1863702200.0
2012-07-18 14:30:00,2384.798,2404.851,2380.619,366634900.0,2404.403,3721739500.0
2012-07-18 14:45:00,2404.141,2409.366,2404.141,347810500.0,2406.635,3770497200.0
2012-07-18 15:00:00,2407.174,2415.0,2406.896,430168400.0,2414.335,4412702000.0
2012-07-19 09:45:00,2407.443,2414.15,2401.291,294804900.0,2413.85,3087470700.0
2012-07-19 10:00:00,2415.117,2417.109,2411.58,363810700.0,2411.58,3948216700.0
2012-07-19 10:15:00,2411.505,2411.505,2404.585,289794600.0,2410.11,3041251800.0
2012-07-19 10:30:00,2410.032,2416.986,2410.032,289055700.0,2415.102,3002442800.0
2012-07-19 10:45:00,2415.368,2424.603,2415.368,327995900.0,2424.603,3126773400.0
2012-07-19 11:00:00,2426.887,2439.867,2426.887,547740900.0,2438.641,5157224700.0
2012-07-19 11:15:00,2438.874,2443.601,2436.944,445940200.0,2439.478,4406112000.0
2012-07-19 11:30:00,2439.21,2439.21,2435.791,246205300.0,2438.374,2547081100.0
2012-07-19 13:15:00,2438.448,2444.057,2438.448,249556300.0,2441.717,2436653600.0
2012-07-19 13:30:00,2441.574,2441.576,2435.675,194228600.0,2435.675,1963436000.0
2012-07-19 13:45:00,2434.165,2439.785,2433.42,239637800.0,2439.785,2272370900.0
2012-07-19 14:00:00,2439.905,2440.505,2434.895,191118300.0,2435.294,1981583900.0
2012-07-19 14:15:00,2435.172,2436.219,2431.553,189537800.0,2431.553,1988738100.0
2012-07-19 14:30:00,2431.234,2433.928,2427.498,219487100.0,2433.25,2362199500.0
2012-07-19 14:45:00,2433.515,2433.689,2423.978,255092900.0,2426.12,2682607500.0
2012-07-19 15:00:00,2426.313,2426.313,2420.615,350898200.0,2424.322,3699876200.0
2012-07-20 09:45:00,2415.71,2418.833,2409.45,356587400.0,2413.278,3609416900.0
2012-07-20 10:00:00,2413.632,2421.56,2413.632,296631300.0,2419.918,3077307200.0
2012-07-20 10:15:00,2420.185,2423.804,2417.073,285888100.0,2417.073,2860775300.0
2012-07-20 10:30:00,2417.459,2417.459,2410.91,249837700.0,2411.698,2550861700.0
2012-07-20 10:45:00,2411.785,2415.989,2411.785,188531500.0,2413.759,1881248200.0
2012-07-20 11:00:00,2414.205,2414.515,2407.721,233272000.0,2411.152,2268345600.0
2012-07-20 11:15:00,2411.364,2417.015,2411.002,151411100.0,2414.627,1544620800.0
2012-07-20 11:30:00,2413.773,2414.357,2410.924,200913000.0,2411.082,1462398100.0
2012-07-20 13:15:00,2410.48,2410.48,2403.71,213150500.0,2405.139,1730425000.0
2012-07-20 13:30:00,2404.65,2407.126,2403.384,179400800.0,2404.971,1644531200.0
2012-07-20 13:45:00,2404.754,2406.827,2402.645,189389300.0,2403.231,1812967800.0
2012-07-20 14:00:00,2403.425,2409.468,2403.239,178420400.0,2408.391,1713554700.0
2012-07-20 14:15:00,2407.63,2407.63,2399.583,205615200.0,2401.559,2060514300.0
2012-07-20 14:30:00,2401.025,2404.298,2397.815,196964900.0,2400.917,2000630700.0
2012-07-20 14:45:00,2400.424,2402.379,2392.531,278436400.0,2392.854,2880729400.0
2012-07-20 15:00:00,2393.411,2398.472,2392.181,357525800.0,2398.455,3585297000.0
2012-07-23 09:45:00,2379.885,2379.885,2363.342,393489100.0,2365.271,3990628300.0
2012-07-23 10:00:00,2365.179,2369.549,2357.507,371528700.0,2368.705,3767022300.0
2012-07-23 10:15:00,2368.439,2369.193,2365.778,227810200.0,2367.37,2404237200.0
2012-07-23 10:30:00,2366.797,2373.692,2363.147,239786900.0,2373.126,2557458500.0
2012-07-23 10:45:00,2373.037,2375.842,2370.876,180573000.0,2371.418,1933494000.0
2012-07-23 11:00:00,2370.996,2377.438,2369.657,147505000.0,2373.827,1552162000.0
2012-07-23 11:15:00,2373.327,2373.758,2368.591,136025000.0,2368.591,1359270500.0
2012-07-23 11:30:00,2368.275,2370.751,2368.01,122698200.0,2370.201,1214662000.0
2012-07-23 13:15:00,2370.175,2370.175,2364.502,124712200.0,2364.502,1324585700.0
2012-07-23 13:30:00,2364.04,2369.079,2364.002,138159600.0,2367.491,1398819200.0
2012-07-23 13:45:00,2367.132,2375.405,2366.275,176588400.0,2375.405,1715018300.0
2012-07-23 14:00:00,2375.043,2376.557,2373.046,143140100.0,2374.02,1484512100.0
2012-07-23 14:15:00,2373.758,2374.036,2366.317,169497900.0,2366.511,1769596800.0
2012-07-23 14:30:00,2366.224,2366.821,2364.566,174424000.0,2364.604,1806045300.0
2012-07-23 14:45:00,2364.326,2364.789,2358.794,243478200.0,2362.028,2462636300.0
2012-07-23 15:00:00,2361.533,2365.974,2361.533,249620400.0,2365.431,2438780000.0
2012-07-24 09:45:00,2353.22,2372.212,2352.803,284984200.0,2370.182,2719328300.0
2012-07-24 10:00:00,2369.794,2376.876,2369.038,261116800.0,2372.397,2710079400.0
2012-07-24 10:15:00,2371.738,2371.999,2364.004,197181300.0,2364.583,2120453800.0
2012-07-24 10:30:00,2364.62,2368.32,2363.385,155492100.0,2363.385,1635499800.0
2012-07-24 10:45:00,2363.264,2372.269,2362.375,176212800.0,2371.478,1777340300.0
2012-07-24 11:00:00,2371.402,2371.553,2369.072,97080900.0,2369.344,1048258700.0
2012-07-24 11:15:00,2368.932,2369.019,2365.032,96142200.0,2367.315,955074200.0
2012-07-24 11:30:00,2367.355,2367.751,2362.228,121693000.0,2362.228,1163141600.0
2012-07-24 13:15:00,2362.346,2369.092,2362.346,131940000.0,2367.514,1339919800.0
2012-07-24 13:30:00,2367.551,2374.224,2366.886,129803600.0,2374.224,1541303300.0
2012-07-24 13:45:00,2374.244,2386.723,2374.244,326653400.0,2383.295,3335041100.0
2012-07-24 14:00:00,2383.451,2392.353,2383.451,302275600.0,2384.729,3185167700.0
2012-07-24 14:15:00,2384.599,2385.39,2376.071,201696200.0,2376.571,2033446500.0
2012-07-24 14:30:00,2376.903,2377.484,2374.454,155305500.0,2375.528,1502211100.0
2012-07-24 14:45:00,2375.884,2376.462,2370.898,171457200.0,2372.962,1787766800.0
2012-07-24 15:00:00,2373.357,2376.798,2373.087,221973100.0,2375.992,2295073400.0
2012-07-25 09:45:00,2368.384,2373.406,2366.509,172142600.0,2369.512,1782132800.0
2012-07-25 10:00:00,2369.137,2369.137,2363.323,220451500.0,2366.652,2152654100.0
2012-07-25 10:15:00,2366.594,2370.328,2366.35,138163900.0,2370.16,1502794000.0
2012-07-25 10:30:00,2370.339,2379.673,2370.339,186127700.0,2376.456,1941481100.0
2012-07-25 10:45:00,2376.459,2378.495,2370.848,151237400.0,2373.986,1562956000.0
2012-07-25 11:00:00,2374.191,2381.043,2373.664,149144100.0,2377.885,1481895700.0
2012-07-25 11:15:00,2377.362,2379.637,2376.812,119610600.0,2378.143,1260053700.0
2012-07-25 11:30:00,2377.628,2378.366,2374.212,110938800.0,2374.581,1097291000.0
2012-07-25 13:15:00,2374.622,2374.981,2370.59,94370600.0,2370.749,1008244800.0
2012-07-25 13:30:00,2371.012,2371.927,2366.838,141908500.0,2370.546,1452291800.0
2012-07-25 13:45:00,2371.051,2371.198,2367.27,106865600.0,2367.371,1121875200.0
2012-07-25 14:00:00,2367.329,2369.639,2364.347,144095600.0,2368.537,1503609100.0
2012-07-25 14:15:00,2368.512,2368.554,2361.628,146711200.0,2361.702,1521019700.0
2012-07-25 14:30:00,2362.627,2367.257,2362.196,147110900.0,2365.618,1546887900.0
2012-07-25 14:45:00,2365.875,2366.073,2357.468,207711300.0,2357.504,2070280000.0
2012-07-25 15:00:00,2358.356,2360.787,2358.131,253059800.0,2360.083,2725131200.0
2012-07-26 09:45:00,2360.134,2368.068,2356.412,182970800.0,2357.419,1975320800.0
2012-07-26 10:00:00,2357.003,2360.237,2356.195,171704700.0,2360.123,1716864100.0
2012-07-26 10:15:00,2360.268,2365.869,2359.602,203142700.0,2359.602,2141738900.0
2012-07-26 10:30:00,2359.421,2359.515,2353.277,234869500.0,2354.624,2245603400.0
2012-07-26 10:45:00,2354.494,2367.548,2352.929,311394900.0,2365.69,3013559000.0
2012-07-26 11:00:00,2365.892,2366.23,2363.352,137459300.0,2364.63,1426454300.0
2012-07-26 11:15:00,2364.604,2372.847,2364.325,252806200.0,2366.025,2419329100.0
2012-07-26 11:30:00,2366.284,2367.02,2364.152,149006200.0,2365.156,1451523800.0
2012-07-26 13:15:00,2365.263,2369.376,2365.006,135030400.0,2369.033,1298666400.0
2012-07-26 13:30:00,2369.37,2374.874,2368.503,171190700.0,2370.841,1804450100.0
2012-07-26 13:45:00,2370.821,2371.005,2364.437,134401000.0,2364.437,1391864900.0
2012-07-26 14:00:00,2364.296,2364.296,2359.701,144842100.0,2359.823,1434910700.0
2012-07-26 14:15:00,2359.76,2361.547,2358.276,140517000.0,2359.121,1346223300.0
2012-07-26 14:30:00,2358.988,2358.988,2352.461,201850200.0,2353.564,2011054000.0
2012-07-26 14:45:00,2353.381,2353.499,2344.695,275047400.0,2347.096,2788793400.0
2012-07-26 15:00:00,2346.84,2348.588,2346.601,285176300.0,2347.488,2860038800.0
2012-07-27 09:45:00,2353.942,2359.075,2350.397,240119100.0,2353.072,2474961500.0
2012-07-27 10:00:00,2352.761,2356.036,2349.35,196555700.0,2349.617,2285096700.0
2012-07-27 10:15:00,2349.455,2353.574,2349.073,244618700.0,2352.703,2385318300.0
2012-07-27 10:30:00,2352.58,2352.705,2347.344,217273800.0,2352.012,2251376600.0
2012-07-27 10:45:00,2351.961,2363.945,2351.707,320468700.0,2363.43,3097866100.0
2012-07-27 11:00:00,2363.601,2364.984,2357.575,167592500.0,2358.052,1803403100.0
2012-07-27 11:15:00,2357.671,2358.291,2353.402,116830000.0,2353.734,1356882400.0
2012-07-27 11:30:00,2353.345,2353.4,2347.512,147627200.0,2348.203,1609847400.0
2012-07-27 13:15:00,2347.552,2349.653,2342.533,157168900.0,2344.247,1767706300.0
2012-07-27 13:30:00,2344.896,2348.016,2342.435,179470400.0,2346.219,1993779400.0
2012-07-27 13:45:00,2345.612,2346.248,2341.293,190726200.0,2346.248,2089440600.0
2012-07-27 14:00:00,2346.173,2346.994,2342.646,133794400.0,2346.59,1493108400.0
2012-07-27 14:15:00,2347.045,2352.558,2347.045,186579300.0,2350.304,1922682000.0
2012-07-27 14:30:00,2351.113,2352.352,2348.758,143210300.0,2349.883,1604556400.0
2012-07-27 14:45:00,2349.772,2349.825,2344.577,206844500.0,2347.796,2271423300.0
2012-07-27 15:00:00,2348.116,2349.863,2348.078,260172800.0,2349.108,2640733500.0
2012-07-30 09:45:00,2350.782,2367.029,2350.782,246594700.0,2363.256,2577602200.0
2012-07-30 10:00:00,2363.168,2364.251,2354.66,233653500.0,2354.66,2409074600.0
2012-07-30 10:15:00,2355.508,2355.709,2351.482,212251100.0,2352.707,2022174400.0
2012-07-30 10:30:00,2352.939,2352.939,2344.423,272152500.0,2349.411,2544384100.0
2012-07-30 10:45:00,2349.182,2356.543,2349.142,185723200.0,2356.543,1798808600.0
2012-07-30 11:00:00,2357.076,2363.147,2357.076,204603900.0,2358.806,2074833400.0
2012-07-30 11:15:00,2358.53,2358.596,2355.656,105025400.0,2356.23,1052438700.0
2012-07-30 11:30:00,2356.146,2356.961,2354.518,95493700.0,2356.508,960704200.0
2012-07-30 13:15:00,2356.525,2358.678,2353.976,109188200.0,2355.942,977777100.0
2012-07-30 13:30:00,2355.821,2355.821,2348.98,131119200.0,2349.951,1233243300.0
2012-07-30 13:45:00,2349.675,2350.561,2345.565,137369600.0,2346.381,1314094800.0
2012-07-30 14:00:00,2347.106,2348.18,2345.331,124888300.0,2345.493,1299565900.0
2012-07-30 14:15:00,2345.507,2346.85,2340.782,201311100.0,2342.984,2026802700.0
2012-07-30 14:30:00,2343.418,2345.966,2339.28,192193000.0,2341.843,1878473300.0
2012-07-30 14:45:00,2340.232,2341.96,2333.999,286755000.0,2338.102,2775258300.0
2012-07-30 15:00:00,2337.991,2341.129,2335.793,310162700.0,2335.793,2962736600.0
2012-07-31 09:45:00,2336.882,2344.894,2336.83,206678400.0,2343.054,2057758800.0
2012-07-31 10:00:00,2343.249,2343.249,2330.658,392343600.0,2331.296,3944901900.0
2012-07-31 10:15:00,2330.583,2348.151,2329.505,310648600.0,2348.151,3056238300.0
2012-07-31 10:30:00,2348.176,2350.071,2340.096,216495700.0,2340.115,2231583700.0
2012-07-31 10:45:00,2340.08,2340.514,2337.509,150811500.0,2337.509,1423818000.0
2012-07-31 11:00:00,2337.654,2342.365,2335.943,172905700.0,2340.995,1543967700.0
2012-07-31 11:15:00,2341.148,2345.881,2340.186,160930500.0,2341.005,1462058500.0
2012-07-31 11:30:00,2339.975,2342.97,2338.432,107971500.0,2340.544,992873100.0
2012-07-31 13:15:00,2340.803,2341.417,2337.523,122837200.0,2338.362,1027573500.0
2012-07-31 13:30:00,2339.209,2341.954,2338.045,125465400.0,2341.93,1192730700.0
2012-07-31 13:45:00,2342.342,2349.874,2342.195,219172800.0,2345.609,2048378900.0
2012-07-31 14:00:00,2345.324,2347.807,2343.357,149684400.0,2343.357,1491000400.0
2012-07-31 14:15:00,2343.144,2343.144,2338.179,152102300.0,2340.475,1535818700.0
2012-07-31 14:30:00,2339.138,2340.551,2335.984,182661100.0,2335.984,1749529500.0
2012-07-31 14:45:00,2337.298,2338.659,2332.897,205790800.0,2332.897,2136623000.0
2012-07-31 15:00:00,2334.145,2335.339,2332.704,333472800.0,2332.922,3301477700.0
2012-08-01 09:45:00,2332.129,2347.055,2331.949,259260500.0,2345.184,2570464500.0
2012-08-01 10:00:00,2345.854,2350.108,2345.251,237640900.0,2348.329,2380577600.0
2012-08-01 10:15:00,2348.01,2359.08,2348.01,357473800.0,2357.676,3490635000.0
2012-08-01 10:30:00,2357.365,2364.356,2357.302,341505700.0,2360.023,3188365400.0
2012-08-01 10:45:00,2360.764,2364.612,2356.999,210162900.0,2360.865,2043655100.0
2012-08-01 11:00:00,2361.637,2367.068,2360.115,200207900.0,2365.55,1969242700.0
2012-08-01 11:15:00,2366.101,2371.122,2365.126,215312800.0,2365.431,2172794000.0
2012-08-01 11:30:00,2365.765,2365.765,2359.073,142576100.0,2359.993,1399064600.0
2012-08-01 13:15:00,2360.535,2362.205,2360.343,88460300.0,2361.582,882000100.0
2012-08-01 13:30:00,2361.321,2361.954,2356.419,122314000.0,2357.109,1288897200.0
2012-08-01 13:45:00,2356.962,2360.448,2355.011,126194700.0,2358.072,1305356600.0
2012-08-01 14:00:00,2358.089,2358.421,2356.208,101968600.0,2356.609,1067353800.0
2012-08-01 14:15:00,2356.408,2356.913,2349.923,139215600.0,2349.923,1431099200.0
2012-08-01 14:30:00,2350.116,2352.481,2349.655,150536400.0,2350.526,1500320900.0
2012-08-01 14:45:00,2351.025,2357.2,2350.862,186727100.0,2357.2,1949776800.0
2012-08-01 15:00:00,2357.552,2359.202,2357.35,262527500.0,2358.651,2638160800.0
2012-08-02 09:45:00,2354.073,2357.998,2352.282,242375000.0,2355.742,1974459700.0
2012-08-02 10:00:00,2356.082,2356.082,2346.726,212947700.0,2349.999,2080169300.0
2012-08-02 10:15:00,2350.478,2353.786,2350.478,142344600.0,2353.786,1483311700.0
2012-08-02 10:30:00,2353.683,2357.117,2353.04,143201100.0,2353.144,1496099500.0
2012-08-02 10:45:00,2353.227,2357.431,2352.171,143234200.0,2357.431,1358809800.0
2012-08-02 11:00:00,2357.376,2358.559,2351.794,175245900.0,2352.394,1660298600.0
2012-08-02 11:15:00,2352.381,2352.381,2344.112,193202200.0,2345.829,1821598600.0
2012-08-02 11:30:00,2345.248,2346.907,2340.629,192199400.0,2340.973,1822021000.0
2012-08-02 13:15:00,2340.516,2340.516,2327.592,259676400.0,2331.195,2353267600.0
2012-08-02 13:30:00,2331.04,2331.04,2326.856,181076800.0,2328.88,1737037400.0
2012-08-02 13:45:00,2328.734,2335.024,2327.944,173485500.0,2334.156,1643602900.0
2012-08-02 14:00:00,2334.212,2334.212,2325.933,197702500.0,2327.775,1995404800.0
2012-08-02 14:15:00,2327.247,2340.577,2325.608,268808200.0,2335.927,2512555400.0
2012-08-02 14:30:00,2336.773,2339.309,2335.619,181679200.0,2335.92,1700992400.0
2012-08-02 14:45:00,2335.666,2335.711,2329.109,186789100.0,2329.223,1767247800.0
2012-08-02 15:00:00,2329.451,2335.403,2329.36,257648100.0,2334.882,2344290100.0
2012-08-03 09:45:00,2340.25,2344.423,2331.256,276933100.0,2333.279,2633928300.0
2012-08-03 10:00:00,2332.962,2341.384,2332.962,219809000.0,2337.134,2396891900.0
2012-08-03 10:15:00,2336.744,2337.956,2333.157,178018200.0,2335.742,1834248100.0
2012-08-03 10:30:00,2335.356,2335.356,2329.991,143969400.0,2330.067,1525410400.0
2012-08-03 10:45:00,2330.315,2333.466,2329.934,148963300.0,2332.197,1598077600.0
2012-08-03 11:00:00,2332.872,2341.129,2332.779,175776200.0,2340.508,1896808900.0
2012-08-03 11:15:00,2340.271,2343.922,2337.896,151281300.0,2343.579,1606647700.0
2012-08-03 11:30:00,2343.974,2344.756,2339.174,136689300.0,2339.414,1424795000.0
2012-08-03 13:15:00,2339.842,2340.613,2336.16,111068700.0,2337.403,1140405700.0
2012-08-03 13:30:00,2337.923,2342.415,2337.923,141407000.0,2340.776,1502809200.0
2012-08-03 13:45:00,2340.941,2340.941,2334.217,129039500.0,2334.246,1359700000.0
2012-08-03 14:00:00,2334.001,2334.818,2331.83,129965600.0,2332.754,1370496800.0
2012-08-03 14:15:00,2332.827,2337.449,2332.53,139039600.0,2337.449,1452409700.0
2012-08-03 14:30:00,2337.145,2347.599,2337.145,230625300.0,2347.583,2478419900.0
2012-08-03 14:45:00,2347.857,2350.689,2346.301,275422300.0,2347.438,3027474100.0
2012-08-03 15:00:00,2348.322,2354.156,2346.767,388970700.0,2353.737,3858424000.0
2012-08-06 09:45:00,2350.117,2358.46,2348.119,330576700.0,2356.204,3553549400.0
2012-08-06 10:00:00,2355.467,2355.922,2350.326,239222800.0,2353.337,2482164700.0
2012-08-06 10:15:00,2353.195,2363.091,2353.195,298363300.0,2359.437,3164241900.0
2012-08-06 10:30:00,2359.775,2362.088,2358.801,174152300.0,2359.584,1912902800.0
2012-08-06 10:45:00,2359.888,2360.645,2355.421,137706700.0,2355.421,1588192300.0
2012-08-06 11:00:00,2355.111,2356.974,2353.664,128589000.0,2356.477,1452760600.0
2012-08-06 11:15:00,2356.256,2359.569,2356.253,118368500.0,2358.517,1444462500.0
2012-08-06 11:30:00,2358.584,2365.508,2357.208,180805100.0,2365.214,1872076800.0
2012-08-06 13:15:00,2366.075,2369.239,2363.455,222127800.0,2367.443,2415780300.0
2012-08-06 13:30:00,2367.811,2374.745,2367.811,270721400.0,2373.433,2893275100.0
2012-08-06 13:45:00,2373.45,2375.394,2369.938,276466300.0,2372.643,2697308700.0
2012-08-06 14:00:00,2372.736,2378.201,2372.288,280314100.0,2374.23,3000094100.0
2012-08-06 14:15:00,2374.299,2380.261,2373.635,264025000.0,2379.978,2800654000.0
2012-08-06 14:30:00,2380.077,2385.465,2379.281,362797000.0,2383.098,3616336200.0
2012-08-06 14:45:00,2383.802,2388.2,2380.86,390368600.0,2387.732,3870346000.0
2012-08-06 15:00:00,2387.966,2388.363,2383.85,507461900.0,2385.611,4922540900.0
2012-08-07 09:45:00,2383.257,2386.098,2381.899,407541000.0,2385.195,4368446400.0
2012-08-07 10:00:00,2385.478,2386.934,2379.667,342078200.0,2383.499,3608234600.0
2012-08-07 10:15:00,2383.799,2388.013,2383.515,337570400.0,2387.352,3438949800.0
2012-08-07 10:30:00,2387.66,2390.002,2386.324,313925300.0,2386.674,3532286800.0
2012-08-07 10:45:00,2385.761,2387.527,2384.65,184229100.0,2386.848,2013785200.0
2012-08-07 11:00:00,2387.543,2389.816,2385.238,203028000.0,2385.238,2135090900.0
2012-08-07 11:15:00,2385.095,2386.122,2379.452,206913600.0,2380.291,2310388000.0
2012-08-07 11:30:00,2380.088,2385.487,2379.961,174459200.0,2385.444,2055438700.0
2012-08-07 13:15:00,2385.678,2386.37,2383.062,129474700.0,2385.013,1353832900.0
2012-08-07 13:30:00,2384.664,2388.436,2384.664,190357800.0,2385.344,1760568800.0
2012-08-07 13:45:00,2384.755,2390.782,2384.755,226115500.0,2389.534,2348665600.0
2012-08-07 14:00:00,2388.832,2388.832,2385.931,187903800.0,2385.931,2005740500.0
2012-08-07 14:15:00,2385.685,2385.685,2381.643,186189700.0,2382.115,1991117300.0
2012-08-07 14:30:00,2381.777,2387.61,2381.71,165330500.0,2387.61,1722570100.0
2012-08-07 14:45:00,2387.668,2388.398,2386.043,218244900.0,2386.735,2232923800.0
2012-08-07 15:00:00,2386.637,2389.192,2385.88,355187200.0,2388.873,3525672100.0
2012-08-08 09:45:00,2390.959,2395.151,2389.483,349215400.0,2390.117,4545643700.0
2012-08-08 10:00:00,2389.988,2394.677,2388.735,303488700.0,2394.677,3019711900.0
2012-08-08 10:15:00,2395.028,2405.067,2394.943,400851400.0,2404.582,4168475200.0
2012-08-08 10:30:00,2403.822,2405.183,2398.055,321619500.0,2398.45,3685494300.0
2012-08-08 10:45:00,2398.408,2400.89,2397.065,262478000.0,2399.84,2884708100.0
2012-08-08 11:00:00,2400.1,2400.728,2391.317,255256100.0,2391.621,3104211700.0
2012-08-08 11:15:00,2391.541,2391.541,2387.967,200159400.0,2387.967,2406792700.0
2012-08-08 11:30:00,2388.146,2388.146,2382.825,193068500.0,2384.765,2091799800.0
2012-08-08 13:15:00,2384.768,2387.692,2384.206,106570000.0,2385.417,1136286900.0
2012-08-08 13:30:00,2385.612,2385.612,2383.209,125917300.0,2385.292,1511844800.0
2012-08-08 13:45:00,2384.883,2390.711,2384.883,132985800.0,2389.434,1470048300.0
2012-08-08 14:00:00,2389.157,2392.874,2386.39,191554600.0,2392.45,1898355400.0
2012-08-08 14:15:00,2392.287,2392.497,2388.962,174296500.0,2390.844,1738504900.0
2012-08-08 14:30:00,2389.312,2392.109,2388.357,194661800.0,2391.847,1927152200.0
2012-08-08 14:45:00,2391.892,2392.701,2388.345,267618100.0,2389.51,2608515200.0
2012-08-08 15:00:00,2389.583,2390.69,2388.328,301304000.0,2389.795,3143317000.0
2012-08-09 09:45:00,2388.43,2388.729,2385.124,248310900.0,2386.0,3195652000.0
2012-08-09 10:00:00,2386.512,2392.74,2386.504,237984100.0,2387.315,2914020700.0
2012-08-09 10:15:00,2388.097,2389.297,2378.854,249304200.0,2380.846,2878809700.0
2012-08-09 10:30:00,2380.676,2383.628,2380.676,143055100.0,2383.006,1751678200.0
2012-08-09 10:45:00,2383.093,2383.093,2379.514,174858400.0,2382.565,2224491100.0
2012-08-09 11:00:00,2382.467,2387.786,2382.377,168789200.0,2387.786,2051680700.0
2012-08-09 11:15:00,2388.665,2391.793,2387.802,186063500.0,2389.493,2339124200.0
2012-08-09 11:30:00,2389.241,2399.438,2389.072,168639800.0,2399.438,2141212400.0
2012-08-09 13:15:00,2400.977,2406.043,2400.735,250440100.0,2403.743,3364983200.0
2012-08-09 13:30:00,2403.562,2411.73,2403.311,266946600.0,2409.276,3401945000.0
2012-08-09 13:45:00,2409.663,2410.505,2402.543,202780700.0,2402.793,2512819500.0
2012-08-09 14:00:00,2402.958,2403.45,2397.369,224099300.0,2400.635,2460610100.0
2012-08-09 14:15:00,2400.573,2401.517,2397.894,153821400.0,2398.716,1820651400.0
2012-08-09 14:30:00,2398.949,2409.869,2398.526,235013900.0,2409.869,2746773900.0
2012-08-09 14:45:00,2410.249,2411.408,2408.372,277445400.0,2408.575,3121582900.0
2012-08-09 15:00:00,2408.486,2412.142,2408.341,378342500.0,2411.7,4330061900.0
2012-08-10 09:45:00,2409.937,2412.12,2407.735,357959600.0,2411.964,4757624700.0
2012-08-10 10:00:00,2412.444,2413.423,2406.387,296080600.0,2407.9,3589474400.0
2012-08-10 10:15:00,2407.636,2409.612,2406.175,199642300.0,2408.839,2770845500.0
2012-08-10 10:30:00,2409.052,2409.775,2406.852,219388500.0,2406.852,2668869200.0
2012-08-10 10:45:00,2407.793,2409.141,2401.972,278199200.0,2402.183,3014893800.0
2012-08-10 11:00:00,2402.854,2404.837,2400.892,241689000.0,2404.337,2684596200.0
2012-08-10 11:15:00,2404.145,2407.45,2404.117,251705600.0,2405.281,2494738600.0
2012-08-10 11:30:00,2405.616,2405.694,2401.148,170822700.0,2404.376,1920009300.0
2012-08-10 13:15:00,2404.403,2404.403,2397.761,133110600.0,2398.964,1625890500.0
